term,term_id
prosubmarin,19484
decoy,19485
5248114,19486
autopilot,19487
5250954,19488
colorcod,19489
5251848,19490
shuttl,19491
5253216,19492
countermeasur,19493
5255564,19494
5257324,19495
zerotimedelay,19496
5257556,19497
torqu,19498
5258937,19499
waveform,19500
5259061,19501
tune,19502
waveguid,19503
5260414,19504
spirobislacton,19505
5261151,19506
multifilamentari,19507
5261300,19508
wrench,19509
5261344,19510
5261616,19511
multilay,19512
stiffen,19513
ribstiffen,19514
5262362,19515
sio2,19516
5262514,19517
diimido,19518
phthalonitril,19519
diimidodiphthalonitril,19520
5262544,19521
5263433,19522
hydrofoil,19523
strut,19524
5264511,19525
5264693,19526
microelectron,19527
photomultipli,19528
circuitri,19529
5264722,19530
nanochannel,19531
mesoscop,19532
5265069,19533
5266099,19534
spheric,19535
poros,19536
5266155,19537
fieldemitterarray,19538
5266532,19539
laserassist,19540
etch,19541
halocarbon,19542
5266675,19543
energet,19544
5267070,19545
5267220,19546
5267254,19547
transvers,19548
5268304,19549
5268875,19550
5268920,19551
endpump,19552
5269890,19553
5270252,19554
silicid,19555
schottki,19556
betasilicon,19557
5270705,19558
telemetri,19559
selector,19560
5270853,19561
multiplewav,19562
5271076,19563
multichannel,19564
5271328,19565
pendulum,19566
5271332,19567
5272131,19568
cu,19569
5272237,19570
5272476,19571
timedivis,19572
5272708,19573
twomicron,19574
modelock,19575
5272722,19576
transceiv,19577
5272908,19578
ultrason,19579
interferomet,19580
5273465,19581
5274103,19582
oxadiazol,19583
pentafluorothio,19584
5274361,19585
5274775,19586
5275168,19587
timeg,19588
densescatt,19589
raman,19590
5275966,19591
5276171,19592
difloroethanol,19593
5276319,19594
5276618,19595
5276658,19596
5276695,19597
multifrequ,19598
5278352,19599
5278498,19600
5278966,19601
toroid,19602
5279149,19603
dielectr,19604
viscomet,19605
5279247,19606
mast,19607
5280287,19608
5280335,19609
5280761,19610
bulbou,19611
dome,19612
5281274,19613
epitaxi,19614
semidonductor,19615
5281672,19616
exotherm,19617
5281735,19618
disilano,19619
disilacyclohexadien,19620
5281894,19621
gyrotron,19622
5282492,19623
5282876,19624
5282936,19625
halogen,19626
polyhalogen,19627
electrifi,19628
microheterogen,19629
catalysi,19630
5283138,19631
5283530,19632
5284061,19633
5284106,19634
5284697,19635
5285067,19636
5285467,19637
scalabl,19638
neodymium,19639
codop,19640
5285633,19641
coolant,19642
subsystem,19643
5286176,19644
5286803,19645
coumarin,19646
sidechain,19647
5287378,19648
holmium,19649
quasi,19650
quasitwo,19651
5287727,19652
5288114,19653
5288205,19654
indiastabil,19655
zirconia,19656
5288371,19657
5289194,19658
5289304,19659
5289482,19660
intracav,19661
intracavitypump,19662
5290599,19663
5290839,19664
5290840,19665
5290960,19666
diacetylen,19667
phospholipid,19668
heteroatom,19669
microstructur,19670
5291194,19671
freefloat,19672
5291266,19673
5291459,19674
5291611,19675
5291731,19676
5291784,19677
acceleromet,19678
5292779,19679
thermoset,19680
5292851,19681
silyl,19682
silyltermin,19683
5292854,19684
imid,19685
5292927,19686
5292951,19687
13oxadiazol,19688
4oxadiazol,19689
5293218,19690
interferometr,19691
jftot,19692
5293403,19693
5294240,19694
5294268,19695
nonmagnet,19696
5294557,19697
5294936,19698
blanker,19699
5295528,19700
5296106,19701
5296155,19702
electrovisc,19703
5296313,19704
5296429,19705
electrocatalyt,19706
aluminumhydrogen,19707
5296749,19708
5296865,19709
mti,19710
sidelob,19711
5297227,19712
disengag,19713
5298106,19714
5298197,19715
chemiluminesc,19716
microemuls,19717
5298291,19718
epoxyfunct,19719
fluoropolyol,19720
5298484,19721
copperoxid,19722
tl,19723
cuo,19724
5299449,19725
5300443,19726
transistor,19727
5301051,19728
5301127,19729
radiowav,19730
5301166,19731
5301219,19732
uninterrupt,19733
enhancedr,19734
mixedspe,19735
5301904,19736
canopi,19737
5303314,19738
amplifici,19739
5303710,19740
stoke,19741
antistok,19742
5304257,19743
trival,19744
5304625,19745
phosphazen,19746
phosphazenecontain,19747
phthalonitrilebas,19748
5305075,19749
magnetostrict,19750
dualstrip,19751
mach,19752
zehnder,19753
machzehnd,19754
5305414,19755
5306661,19756
5306836,19757
alkoxid,19758
iiacopp,19759
5306904,19760
dynod,19761
5306927,19762
josephson,19763
5307271,19764
reflex,19765
teleoper,19766
5307358,19767
5307395,19768
lowdamag,19769
5309007,19770
jfet,19771
5310989,19772
iiiv,19773
iiivi,19774
5310990,19775
ferroelectr,19776
5311067,19777
5311098,19778
5312585,19779
5313477,19780
cw,19781
5314802,19782
absorbancebas,19783
5314866,19784
organometal,19785
5315881,19786
5316950,19787
5318801,19788
5319440,19789
5319652,19790
luminesc,19791
5320978,19792
5321333,19793
torsion,19794
shear,19795
5323126,19796
selfiniti,19797
5325011,19798
dualfrequ,19799
helmet,19800
halon,19801
nonhalon,19802
attitud,19803
freeelectron,19804
headgroup,19805
headgroupmodifi,19806
phosphatidylhydroxyalkanoi,19807
sag,19808
reusabl,19809
timedelay,19810
electropuls,19811
electroopt,19812
coaxial,19813
reposition,19814
vprobe,19815
antenna,19816
subhalfmicron,19817
massload,19818
camber,19819
ladderlin,19820
extracav,19821
multilin,19822
dampen,19823
vibratori,19824
torquebalanc,19825
faraday,19826
flux,19827
sphere,19828
lensmirror,19829
fight,19830
deflector,19831
stator,19832
spectrallyselect,19833
polynucleotid,19834
malaria,19835
desensit,19836
crank,19837
sorter,19838
booker,19839
19505,19840
nonforeign,19841
19439,19842
tmd,19843
wsmr,19844
eglin,19845
vandenberg,19846
mugu,19847
clement,19848
kwajalein,19849
atol,19850
tmb,19851
wingat,19852
grlc,19853
fwda,19854
extendedrang,19855
intercept,19856
offrang,19857
midpacif,19858
monticello,19859
hasley,19860
huntsvil,19861
3801,19862
fatz,19863
19528,19864
5128882,19865
vicksburg,19866
logu,19867
570679,19868
hogentogl,19869
19463,19870
ntc,19871
herndon,19872
2020,19873
caretak,19874
bcra,19875
audubon,19876
falcon,19877
190010,19878
9010,19879
ronni,19880
lattimor,19881
0796,19882
19504,19883
oeri,19884
schoolbas,19885
affairsfund,19886
auspic,19887
librarian,19888
scholar,19889
appointe,19890
rossi,19891
0106,19892
6103,19893
courier,19894
19535,19895
morgantown,19896
1206445,19897
brandt,19898
0880,19899
4079,19900
fieldenhanc,19901
catalyt,19902
louie,19903
calaway,19904
19534,19905
sitewid,19906
alamo,19907
swei,19908
lanl,19909
prescop,19910
528,19911
35th,19912
87544,19913
6353,19914
sweiss,19915
multifacil,19916
stakehold,19917
stewardship,19918
environmentallysound,19919
projectspecif,19920
doeadminist,19921
multiprogram,19922
broadscal,19923
inel,19924
pantex,19925
amarillo,19926
radioisotop,19927
thermoelectr,19928
weaponsus,19929
fissil,19930
chemotherapi,19931
metallurgi,19932
issuedriven,19933
nerp,19934
2127,19935
tara,19936
1doe,19937
determ,19938
1discuss,19939
yearold,19940
40year,19941
cmr,19942
squarefoot,19943
endur,19944
nonweapon,19945
proton,19946
lowenergi,19947
highcurr,19948
disarm,19949
loadtest,19950
demolish,19951
tritium,19952
tritiumcontamin,19953
rubbl,19954
wipp,19955
2607,19956
63acr,19957
5acr,19958
archeolog,19959
repackag,19960
inplant,19961
475000,19962
laundri,19963
anticontamin,19964
unirradi,19965
lowenrich,19966
highenrich,19967
lacef,19968
compactor,19969
50ton,19970
200ton,19971
plutonium238,19972
spacecraft,19973
cassini,19974
comet,19975
rendezv,19976
asteroid,19977
flybi,19978
craf,19979
rtg,19980
19532,19981
tonopah,19982
nelli,19983
ell,19984
14459,19985
89114,19986
2753,19987
highland,19988
89109,19989
89101,19990
roop,19991
89701,19992
89049,19993
shirkey,19994
calvada,19995
pahrump,19996
89041,19997
calient,19998
89008,19999
nobl,20000
getchel,20001
89557,20002
dickenson,20003
4505,20004
89154,20005
fallon,20006
3387,20007
84770,20008
doeapprov,20009
bomb,20010
1350,20011
managementadminist,20012
ninemonth,20013
nonnuclear,20014
yucca,20015
pahut,20016
rainer,20017
buckboard,20018
hydrocarboncontamin,20019
departmentauthor,20020
1054,20021
928,20022
0073,20023
nwpa,20024
currant,20025
restrictedaccess,20026
defenserel,20027
counterprolifer,20028
fernald,20029
aberdeen,20030
nondefens,20031
resumpt,20032
terror,20033
paleontolog,20034
complexwid,20035
midterm,20036
dixi,20037
brougher,20038
cashman,20039
ruud,20040
1140,20041
19531,20042
fg,20043
94ce41130,20044
19533,20045
14203,20046
90000,20047
prairieland,20048
velva,20049
87300,20050
linwood,20051
watson,20052
19457,20053
petal,20054
prearrang,20055
19527,20056
rollov,20057
014,20058
bethlehem,20059
lenox,20060
producermarket,20061
gasif,20062
016,20063
vastar,20064
017,20065
19458,20066
ngt,20067
throughway,20068
fss,20069
nnt,20070
imbal,20071
19459,20072
paso,20073
movant,20074
19460,20075
19461,20076
refunction,20077
19462,20078
34058,20079
50787,20080
wf32g,20081
8173,20082
oig,20083
prespeci,20084
outset,20085
parathion,20086
poll,20087
24d,20088
carbofuran,20089
azinpho,20090
azinphosmethyl,20091
sugarcan,20092
ncepi,20093
42419,20094
0419,20095
6561,20096
6685,20097
goldman,20098
19293,20099
66197,20100
bromid,20101
dichloropropen,20102
3dichloropropen,20103
brom,20104
nisenson,20105
2n6,20106
fumig,20107
nematod,20108
soilborn,20109
strawberri,20110
floral,20111
dowelanco,20112
telon,20113
c17,20114
loader,20115
riskreduct,20116
dichloropropenespecif,20117
chloropicrin,20118
loosefit,20119
callin,20120
101994,20121
19398,20122
shoko,20123
0599,20124
1295,20125
symmetri,20126
19492,20127
nedlloyd,20128
lijnen,20129
bv,20130
sail,20131
panamacolombia,20132
panamacolumbia,20133
19453,20134
cunard,20135
70130,20136
vike,20137
19454,20138
11455,20139
amzon,20140
hyundai,20141
nonvessel,20142
sworn,20143
19456,20144
lyonnai,20145
rutledg,20146
10045,20147
closedend,20148
highnet,20149
networth,20150
keyston,20151
desch,20152
wilk,20153
barr,20154
wilkesbarr,20155
shamokin,20156
brantley,20157
55480,20158
angelo,20159
medur,20160
waubun,20161
mattituck,20162
baysid,20163
saunder,20164
untaken,20165
1tribe,20166
19465,20167
provon,20168
antisept,20169
gojo,20170
2073,20171
cuyahoga,20172
2698,20173
handwash,20174
germ,20175
19431,20176
apprenticeship,20177
10000000,20178
labormanag,20179
ypa,20180
57334,20181
paula,20182
4214,20183
shuldin,20184
1burden,20185
57433,20186
urd,20187
56000,20188
11625,20189
12432,20190
ie3,20191
19512,20192
3735,20193
19080,20194
kankake,20195
elli,20196
19880,20197
cisnero,20198
19513,20199
3802,20200
7468,20201
0035,20202
exp,20203
managementh,20204
mccii,20205
unilater,20206
reanalyz,20207
premccii,20208
pcna,20209
preconstruct,20210
amen,20211
psr,20212
nonsubsid,20213
9607,20214
ptag,20215
escrow,20216
mpp,20217
4101,20218
19514,20219
acerbi,20220
ralli,20221
motorcycl,20222
aug,20223
abbett,20224
89706,20225
mina,20226
permitte,20227
karl,20228
kip,20229
19506,20230
97208,20231
fragil,20232
nonmotor,20233
olymp,20234
19468,20235
davenport,20236
782829,20237
blackcap,20238
vireo,20239
atricapillu,20240
210acr,20241
bryan,20242
arroyo,20243
jana,20244
grote,20245
2244,20246
greenbelt,20247
19476,20248
793170,20249
sporthunt,20250
bontebok,20251
damaliscu,20252
dorca,20253
cull,20254
herd,20255
ciskei,20256
tsolwana,20257
queenstown,20258
19497,20259
marco,20260
comal,20261
gambusia,20262
georgei,20263
darter,20264
etheostoma,20265
fonticola,20266
wildric,20267
zizania,20268
texana,20269
salamand,20270
typhlomolg,20271
rathbuni,20272
eurycea,20273
nana,20274
alisa,20275
shull,20276
5436,20277
submerg,20278
shallow,20279
quiet,20280
muddi,20281
filiment,20282
stalk,20283
unpig,20284
caveadapt,20285
waterfil,20286
springflow,20287
nonn,20288
botanist,20289
starn,20290
19436,20291
mabe,20292
270acr,20293
793122,20294
2222,20295
300foot,20296
reveget,20297
19477,20298
yellowston,20299
8017,20300
helena,20301
bang,20302
nonessenti,20303
servicel,20304
molli,20305
beatti,20306
19452,20307
elden,20308
sulphur,20309
18344,20310
quintana,20311
danenberg,20312
19470,20313
antoinett,20314
alban,20315
94001040,20316
2225,20317
94001043,20318
1151,20319
94001032,20320
cairo,20321
94001033,20322
cathedr,20323
mansion,20324
94001037,20325
champlain,20326
1424,20327
94001042,20328
gladston,20329
hawarden,20330
1419,20331
94001034,20332
4912,20333
farragut,20334
4915,20335
emerson,20336
94001031,20337
94001036,20338
94001046,20339
3133,20340
94001039,20341
1607,20342
94001044,20343
luzon,20344
94001035,20345
myren,20346
94001041,20347
leon,20348
4514,20349
94001038,20350
roosevelt,20351
1118,20352
94001045,20353
2045,20354
94001029,20355
mcwaid,20356
94001030,20357
mulberri,20358
middletown,20359
94001027,20360
guilford,20361
cr,20362
battleground,20363
cornwal,20364
northwood,20365
94001050,20366
1210,20367
hendersonvil,20368
94001052,20369
chapel,20370
94001049,20371
pitt,20372
ayden,20373
verna,20374
planter,20375
94001026,20376
rowan,20377
1010,20378
salisburi,20379
94001051,20380
2320,20381
94001025,20382
614,20383
94001024,20384
94001023,20385
yamhil,20386
sheridan,20387
newberg,20388
94001022,20389
94001055,20390
dauphin,20391
94001056,20392
vanderbilt,20393
musser,20394
94001057,20395
lancast,20396
bausman,20397
farmstead,20398
1631,20399
millersvil,20400
94001061,20401
737,20402
earl,20403
holland,20404
94001060,20405
habeck,20406
hempfield,20407
94001063,20408
herr,20409
2131,20410
2133,20411
lampet,20412
94001059,20413
shreiner,20414
suncrest,20415
manheim,20416
94001058,20417
windom,20418
manor,20419
94001062,20420
westmoreland,20421
ligoni,20422
94001054,20423
clarendon,20424
94001047,20425
summerton,20426
94001048,20427
orangeburg,20428
methodist,20429
94001053,20430
17300,20431
glebe,20432
ln,20433
94001028,20434
19440,20435
curabl,20436
fluoroelastom,20437
martinez,20438
19489,20439
warwick,20440
sidetrack,20441
rittman,20442
kenmor,20443
wadsworth,20444
abcr,20445
fairlawn,20446
32538,20447
terenc,20448
hyne,20449
sidley,20450
1722,20451
20006,20452
19545,20453
pitch,20454
kuss,20455
19544,20456
keef,20457
reich,20458
19543,20459
17963,20460
schuylkil,20461
inaccess,20462
gangway,20463
monkey,20464
gunboat,20465
locomot,20466
crosscut,20467
preshift,20468
inbi,20469
firefight,20470
84528,20471
highvoltag,20472
emeri,20473
anaconda,20474
piral,20475
shd,20476
shdcentergc,20477
cgc,20478
shdcgc,20479
msha,20480
mshaapprov,20481
awg,20482
longwal,20483
393a,20484
dilworth,20485
threephas,20486
volt,20487
bolter,20488
goodspr,20489
17981,20490
primros,20491
steep,20492
knuckl,20493
genwal,20494
1420,20495
crandal,20496
audibl,20497
19471,20498
daryl,20499
chubin,20500
19502,20501
19503,20502
haddam,20503
rack,20504
zircaloy,20505
equivalenc,20506
burnabl,20507
b4c,20508
eccentr,20509
burnup,20510
keff,20511
dromerick,20512
19493,20513
surri,20514
biometr,20515
badg,20516
bullet,20517
bulletresist,20518
preauthor,20519
turnstil,20520
unlock,20521
pin,20522
unescort,20523
discern,20524
templat,20525
swem,20526
williamsburg,20527
23185,20528
alderman,20529
mccree,20530
19494,20531
bess,20532
davisbess,20533
owneroper,20534
nonown,20535
newco,20536
cei,20537
capco,20538
44081,20539
godi,20540
19495,20541
15075,20542
tarr,20543
omniwav,20544
rcm,20545
vicepresid,20546
omni,20547
millicuri,20548
krypton85,20549
coown,20550
messr,20551
amato,20552
coowner,20553
aea,20554
161b,20555
dfi,20556
161c,20557
161o,20558
oath,20559
allendal,20560
prussia,20561
19406,20562
19496,20563
34487,20564
nasdaq,20565
twosid,20566
hereof,20567
440c,20568
34277,20569
srnasd,20570
19523,20571
34486,20572
selectnet,20573
33141,20574
59504,20575
34000,20576
23909,20577
aber,20578
19445,20579
34485,20580
freerid,20581
ital,20582
finder,20583
undisclos,20584
contravent,20585
issuerdirect,20586
pledg,20587
nonunderwritten,20588
newissu,20589
indend,20590
culpabl,20591
proscript,20592
unregist,20593
intrast,20594
motherinlaw,20595
father,20596
fatherinlaw,20597
brotherinlaw,20598
sisterinlaw,20599
soninlaw,20600
daughter,20601
daughterinlaw,20602
reward,20603
inequit,20604
nexu,20605
nonsupport,20606
carv,20607
carveout,20608
penal,20609
performancebas,20610
inequ,20611
cpa,20612
fungibl,20613
fivemonth,20614
377,20615
991,20616
firmbas,20617
boutiqu,20618
capitalist,20619
34481,20620
contra,20621
contrasid,20622
contraparti,20623
rot,20624
turret,20625
32906,20626
halfday,20627
dualli,20628
tenlot,20629
keypunch,20630
25540,20631
booth,20632
evenli,20633
rerandom,20634
xyz,20635
19521,20636
20440,20637
phelp,20638
annuiti,20639
vegliant,20640
0670,20641
wibl,20642
panorama,20643
cml,20644
contractown,20645
bonafid,20646
disinterest,20647
timelyreceiv,20648
19446,20649
20441,20650
nonguarante,20651
patric,20652
jhvlico,20653
19898,20654
19817,20655
rider,20656
1for,20657
1maximum,20658
dac,20659
stairstep,20660
contraven,20661
15651,20662
dollarfordollar,20663
anomal,20664
19447,20665
20442,20666
lord,20667
bonddebentur,20668
taxfre,20669
breakpoint,20670
taxqualifi,20671
19522,20672
20439,20673
nuveen,20674
wesolowski,20675
wacker,20676
0583,20677
unithold,20678
nuveensponsor,20679
30897,20680
fundbyfund,20681
noninterest,20682
12b1,20683
6c10,20684
19448,20685
politicalmilitari,20686
vann,20687
diepen,20688
nonprolifer,20689
12851,20690
mana,20691
europol,20692
nahum,20693
manbar,20694
mcnamara,20695
19546,20696
toni,20697
cfivac,20698
uninspect,20699
asrequir,20700
19516,20701
merced,20702
mercedesbenz,20703
montval,20704
headlamp,20705
573,20706
30118,20707
s4,20708
35925,20709
sclass,20710
7379,20711
eclass,20712
2632,20713
cclass,20714
1873,20715
1147,20716
dealership,20717
aftermarket,20718
unbond,20719
nhtsa,20720
lensmount,20721
misaim,20722
42924,20723
onboard,20724
flute,20725
photometr,20726
shim,20727
volkswagen,20728
bosch,20729
onvehicl,20730
30120,20731
felric,20732
19442,20733
s280,20734
bayler,20735
30115,20736
champagn,20737
lansdal,20738
s320,20739
daimler,20740
lever,20741
defrost,20742
defog,20743
windshield,20744
latch,20745
rearward,20746
nut,20747
hubcap,20748
bumper,20749
ece,20750
kilomet,20751
taillamp,20752
rim,20753
rearview,20754
convex,20755
buzzer,20756
microswitch,20757
vin,20758
pillar,20759
rewir,20760
crash,20761
webbingactu,20762
retractor,20763
switchactu,20764
knee,20765
bolster,20766
30141,20767
boehli,20768
19443,20769
2110,20770
1425,20771
0205,20772
5452,20773
nondividend,20774
nontax,20775
43010,20776
garrick,20777
